verse,story
"The master of to-morrow and of the present (is) before it; (yet) of a (whole) treasure it sees not (even) a groat. (If) a mote bring a message from yonder Sun, the sun would become a slave to that mote. The drop that has become an envoy from the Sea of Unity— the seven seas would be captive to that drop. If a handful of earth become His courier, His heavens will lay their heads (in homage) before His earth. When the earth of Adam became God's courier, God's angels laid their heads (in worship) before His earth.",21
"Wherefore (was it), pray, that heaven was rent asunder? Because of one (spiritual) eye that an earthly creature opened. Earth, from its grossness, settles beneath water; (but) see how earth has sped beyond the empyrean! Know, then, that the subtlety (of water) is not (derived) from the water: ’tis only the gift of the Bounteous Originator. If He make air and fire low (in place), and if He let the thorn surpass the rose, He is the Ruler and (the One who said) God doeth what He willeth: from the very self of pain He raises the remedy.",21
"If He make air and fire low (in place), and make (them assume the qualities of) darkness and grossness and heaviness, And if He make earth and water high (in place), and make the path of heaven (to be) traversed by foot— Then it has become certain that Thou exaltest whomso Thou wilt: He (God) said to an earthly creature, “Unfold thy wings.” To the creature of fire He said, “Go, become Iblís: begone under the Seventh Earth with (thy) imposture! O earthly Adam, go thou above (the star) Suhá; O fiery Iblís, go to (the bottom of) the Earth.",21
"I am not the four temperaments or the first cause, I am ever remaining in (absolute) control. My action is uncaused and upright (independent): I have (the power of) predetermination, (I have) no cause, O infirm one. I alter My custom at the time (I choose): at the time (I will) I lay the dust (that rises) in front. I say to the sea, ‘Hark, be full of fire!’ I say to the fire, ‘Go, be a rose-garden!’ I say to the mountain, ‘Be light as wool!’ I say to heaven, ‘Be rent asunder before the eye!’",21
"I say, ‘O sun, be joined to the moon!’ I make them both like two black clouds. We make dry the fountain of the sun: by Our art We turn into musk the fountain of blood.” Sun and moon (shall be) like two black oxen: God will fasten a yoke upon their necks. How a philosopher showed disbelief at the recitation of (the text), “if your water shall have sunk into the ground.” A teacher of Qur’án-recitation was reading from the page of the Book, “(if) your water (shall have) sunk into the ground: (that is, if) I stop the water from (reaching) the spring, And hide the water in the depths, and make the springs dry and a place of drought,",21
"Who shall bring the water to the spring again except Me who have no like, the Gracious, the Glorious?” A contemptible philosopher and logician was passing beside the school at that moment. When he heard the verse (of the Qur’án), he said in disapproval, “We bring the water (back) with a mattock; With strokes of the spade and (with) the sharpness of the axe we bring the water up from below.” At night he fell asleep and saw (in dream) a lion-hearted man (who) gave (him) a blow on the face and blinded both his eyes,",21
"And said, “O wretch, if you are speaking the truth, bring up some light with an axe from these two springs of vision.” At (dawn of) day he jumped up and found (he had) two blind eyes: from both his eyes the overflowing light had vanished. If he had moaned and asked pardon (of God), the departed light would have appeared (again) through (God's) kindness; But (the power of) asking pardon, also, is not in (our) hands: the savour of repentance is not the dessert of every inebriate. The wickedness of (his) actions and the disastrousness of (his) denial (of the Truth) had barred the way of repentance to his heart.",21
"His heart became in hardness as the face of a rock: how should repentance cleave it for sowing? Where is one like Shu‘ayb, that by prayer he may make the mountain earth (fit) for sowing? Through the supplication and (firm) belief of that Friend (Abraham) the thing that was hard and impossible became possible. Or, (to give another example), through the Muqawqis' begging the Prophet a stony ground became a goodly cornfield. So, contrariwise, a man's disbelief turns gold into copper and peace into war.",21
"This falseness draws after it an evil transformation: it turns ground capable (of tillage) into stones and pebbles. Nor is it granted to every heart to fall down in prayer: the wages of (Divine) mercy are not the (allotted) portion of every hireling. Beware! Do not commit crime and sin in reliance on (the thought), “I will repent and come to (take) refuge (with God).” For (true) repentance, there must needs be a glow (of inward feeling) and a flood (of tears): (such) lightning and clouds are the condition indispensable to repentance. There must needs be fire and water (rain) for the fruit: clouds and lightning are necessary for this accomplishment.",21
"Until there is the lightning of the heart and the rain-clouds of the two eyes, how shall the fire of (Divine) menace and wrath be allayed? How shall the herbage grow, (the herbage) of the delight of union (with God)? How shall the fountains of clear water gush forth? How shall the rose-beds tell their secret to the garden? How shall the violet make an engagement with the jasmine? How shall a plane-tree open its hands (spread its leaves) in prayer? How shall any tree toss its head in the air (of love-desire)?How shall the blossoms begin to shake out their sleeves full of largesse in the days of Spring?",21
"How shall the cheeks of the anemone flame like blood? How shall the rose bring gold out of its purse? How shall the nightingale come and smell the rose? How shall the dove say “coo, coo,” as one that seeks? How shall the stork utter with (all) its soul the cry lak, lak? What is (the meaning of) lak? (It means) “Thine is the kingdom, O Thou whose help is invoked.” How shall the earth show forth the secrets of its inmost mind? How shall the garden become radiant as the sky? Whence have they fetched those garments (fair qualities)? (They have derived) all of them from One who is Bounteous and Merciful.",21
"Those graces are the signs of a Witness: they are the footprints of a man devoted to (God's) service. (None but) that person that has seen the King is gladdened by the sign; when one has not seen Him, there is no recognition. The spirit of that one who at the time of Am not I (your Lord)? saw his Lord and became beside himself and intoxicated— He (that spirit) knows the scent of the wine because he drank it (before); when he has not drunk it, he cannot scent it. For Wisdom is like a stray camel: like a go-between, it guides (those who find and recognise it) to (the presence of) kings.",21
"You behold in dream a person of pleasing countenance, who gives you a promise and a sign That your desire will come to pass; here is the sign—such and such a person will meet you to-morrow. One sign is that he will be riding; one sign is that he will clasp you to his breast; One sign is that he will smile before you; one sign is that he will fold his hands in your presence; One sign is that when the morrow comes you will not tell this dream to any one, though you would fain do so.",21
"Concerning that (last-mentioned) sign, He (God) said to the father of Yahyá (John the Baptist), “Thou shalt not begin to speak at all till three days (have passed). For three nights keep silence as to thy good and ill: this will be the sign that Yahyá will come (be born) to thee. During three days do not breathe a word, for this silence is the sign of (the fulfilment) of thy purpose. Beware! do not thou speak of this sign, and keep this matter hidden in thy heart.” He (the person dreamed of) will sweetly tell these signs to him (the dreamer). What are these signs (alone)? (He will tell him) a hundred signs besides.",21
"This (which follows) is the sign that you will gain from God the (spiritual) kingdom and power that you are seeking— That you weep continually in the long nights, and that you are always ardent in supplication at the hour of dawn; That, in the absence of that (which you seek), your day has become dark; (that) your neck has become thin as a spindle; And what you have given in alms (is) all that you possess, (so that) your belongings (are entirely bestowed in charity) like the alms of those who gamble all away; (That) you have given up your belongings and sleep and the (healthy) colour of your face, and sacrificed your head (life) and become as (thin as) a hair;",21
"(That) you have sat—how often!—in the fire, like aloes-wood; that you have gone—how often!—to meet the sword, like a helmet. A hundred thousand such acts of helplessness are habitual to lovers (of God), and (their number) cannot be reckoned. After you have had this dream at night, the day breaks; through hope thereof your day becomes triumphant. You have turned your eye to left and right, (wondering) where is that sign and those tokens. You are trembling like a leaf (and saying), “Alas, if the day depart and the sign come not to pass!”",21
"You are running in street and market and into houses, like one that should lose a calf. (Somebody asks), “Is it good (news), Sir? Why are you running to and fro? Who belonging to you is it that you have lost here?” “It is good (news),” you tell him, “but none may know my good (news) except myself. If I tell it, lo, my sign is missed, and when the sign is missed, the hour of death is come.” You peer into the face of every rider: he says to you, “Do not look at me like a madman.”",21
"You say to him, “I have lost a friend; I have set out to seek him. May thy fortune be lasting, O rider! Have pity on lovers and excuse (them).” When you have made search (and your) looking has been in earnest—earnest endeavour does not fail: so the Tradition has come down (from the Prophet)— Suddenly comes a blessed rider; then he clasps you very closely to his breast. You become senseless and fall to vaunting (ecstatically); the ignorant (uninitiated) man says, “Here is fraud and hypocrisy.”",21
"How does he see what this enthusiasm in him (the enraptured person) is? He knows not (who it is) with whom that is the sign of union. This sign concerns (only) him that has seen (before): how should the sign appear to the other one? Every moment that a sign was coming from Him, a (new) spirit was coming into that person's spirit. Water has reached the helpless fish. These signs are (those mentioned in the text) those are the signs of the Book. Hence the signs which are in the prophets are peculiar to (known exclusively by) him who is a friend (knower and lover of God).",21
"This discourse remains imperfect and unsettled; I have no heart (understanding), I am out of my mind: excuse me. How can any one number the motes, especially that one whose understanding has been transported by Love? Shall I number the leaves of the garden? Shall I number the cries of the partridge and the crow? They come not into computation, but I enumerate them for the guidance of him that is put to trial. The sinister influence of Saturn and the auspicious influence of Jupiter come not into computation, though you may enumerate;",21
"But still, some of these two (diverse) effects must be explained—that is, the benefit and injury (which they involve)— In order that some little part of the effects of the (Divine) decree may be made known to the good-fortuned and the ill-starred. He whose ascendant (ruling planet) is Jupiter will be rejoiced by vivacity (of disposition) and eminence; And it will be necessary for him whose ascendant is Saturn to take precautions against every (kind of) mischief in his affairs. If I should speak to one whose (ruling) planet is Saturn of his (Saturn's) fire, it (my discourse) would burn (torment) that hapless man.",21
"Our King (God) has given permission, (saying), “Commemorate Allah”: He saw us in the fire and gave us light. He has said, “Although I far transcend your commemoration (of Me), (and although) the pictorial ideas (of human speech) are not suitable to Me, Yet he that is intoxicated with (pictorial) imagination and fancy will never apprehend My essence without (the help of) similitude.” Bodily commemoration is an imperfect fancy: the Kingly attributes are remote from those (forms of speech). If any one say of a king, “He is not a weaver,” what praise is this? He (that person) is surely ignorant. How Moses, on whom be peace, took offence at the prayer of the shepherd.",22
"Moses saw a shepherd on the way, who was saying, “O God who choosest (whom Thou wilt), Where art Thou, that I may become Thy servant and sew Thy shoes and comb Thy head? That I may wash Thy clothes and kill Thy lice and bring milk to Thee, O worshipful One; That I may kiss Thy little hand and rub Thy little foot, (and when) bedtime comes I may sweep Thy little room, O Thou to whom all my goats be a sacrifice, O Thou in remembrance of whom are my cries of ay and ah!”",22
"The shepherd was speaking foolish words in this wise. Moses said, “Man, to whom is this (addressed)?” He answered, “To that One who created us; by whom this earth and sky were brought to sight.” “Hark!” said Moses, “you have become very backsliding (depraved); indeed you have not become a Moslem, you have become an infidel. What babble is this? what blasphemy and raving? Stuff some cotton into your mouth! The stench of your blasphemy has made the (whole) world stinking: your blasphemy has turned the silk robe of religion into rags.",22
"Shoes and socks are fitting for you, (but) how are such things right for (One who is) a Sun? If you do not stop your throat from (uttering) these words, a fire will come and burn up the people. If a fire has not come, (then) what is this smoke? Why has your soul become black and your spirit rejected (by God)? If you know that God is the Judge, how is it right for you (to indulge in) this doting talk and familiarity? Truly, the friendship of a witless man is enmity: the high God is not in want of suchlike service.",22
"To whom are you saying this? To your paternal and maternal uncles? Are the body and (its) needs among the attributes of the Lord of glory? (Only) he that is waxing and growing drinks milk: (only) he that has need of feet puts on shoes. And if these words (of yours) are (meant) for His servant, of whom God said, ‘He is I and I myself am he’; (For him) of whom He (God) said, ‘Verily, I was sick and thou didst not visit Me,’ (that is), ‘I became ill, not he (the sick man) alone’; (For him) who has become seeing by Me and hearing by Me— this (talk of yours) is foolish nonsense even in regard to that servant.",22
"To speak irreverently to one chosen of God causes the heart (spirit) to perish and keeps the page (record) black. If you should call a man ‘Fátima’—though men and women are all of one kind— He will seek to murder you, so far as it is possible (for him), albeit he is good-natured and forbearing and quiet. (The name) Fátima is (a term of) praise in regard to women, (but) if you address it to a man, ’tis (like) the blow of a spearhead. Hand and foot are (terms of) praise in relation to us; in relation to the holiness of God they are pollution.",22
"(The words) He begat not, He was not begotten are appropriate to Him: He is the Creator of begetter and begotten. Birth is the attribute of everything that is (a) body: whatever is born is on this side of the river, Because it is of (the world of) becoming and decay and (is) contemptible: it is originated and certainly requires an Originator.”He (the shepherd) said, “O Moses, thou hast closed my mouth and thou hast burned my soul with repentance.” He rent his garment and heaved a sigh, and hastily turned his head towards the desert and went (his way). How the high God rebuked Moses, on whom be peace, on account of the shepherd.",22
"A revelation came to Moses from God—“Thou hast parted My servant from Me. Didst thou come (as a prophet) to unite, or didst thou come to sever? So far as thou canst, do not set foot in separation: of (all) things the most hateful to Me is divorce. I have bestowed on every one a (special) way of acting: I have given to every one a (peculiar) form of expression. In regard to him it is (worthy of) praise, and in regard to thee it is (worthy of) blame: in regard to him honey, and in regard to thee poison.",22
"I am independent of all purity and impurity, of all slothfulness and alacrity (in worshipping Me). I did not ordain (Divine worship) that I might make any profit; nay, but that I might do a kindness to (My) servants. In the Hindoos the idiom of Hind (India) is praiseworthy; in the Sindians the idiom of Sind is praiseworthy. I am not sanctified by their glorification (of Me); ’tis they that become sanctified and pearl-scattering (pure and radiant). I look not at the tongue and the speech; I look at the inward (spirit) and the state (of feeling).",22
"I gaze into the heart (to see) whether it be lowly, though the words uttered be not lowly, Because the heart is the substance, speech (only) the accident; so the accident is subservient, the substance is the (real) object. How much (more) of these phrases and conceptions and metaphors? I want burning, burning: become friendly with that burning! Light up a fire of love in thy soul, burn thought and expression entirely (away)! O Moses, they that know the conventions are of one sort, they whose souls and spirits burn are of another sort.”",22
"To lovers there is a burning (which consumes them) at every moment: tax and tithe are not (imposed) on a ruined village. If he (the lover) speak faultily, do not call him faulty; and if he be bathed in blood, do not wash (those who are) martyrs. For martyrs, blood is better than water: this fault (committed by him) is better than a hundred right actions (of another). Within the Ka‘ba the rule of the qibla does not exist: what matter if the diver has no snow-shoes? Do not seek guidance from the drunken: why dost thou order those whose garments are rent in pieces to mend them?",22
"The religion of Love is apart from all religions: for lovers, the (only) religion and creed is—God. If the ruby have not a seal (graven on it), ’tis no harm: Love in the sea of sorrow is not sorrowful. How the (Divine) revelation came to Moses, on whom be peace, excusing that shepherd. After that, God hid in the inmost heart of Moses mysteries which cannot be spoken. Words were poured upon his heart: vision and speech were mingled together. How oft did he become beside himself and how oft return to himself! How oft did he fly from eternity to everlastingness!",22
"If I should unfold (his tale) after this, ’tis foolishness (in me), because the explanation of this is beyond (our) understanding; And if I should speak (thereof), ’twould root up (men's) minds; and if I should write (thereof), ’twould shatter many pens. When Moses heard these reproaches from God, he ran into the desert in quest of the shepherd. He pushed on over the footprints of the bewildered man, he scattered dust from the skirt of the desert. The footstep of a man distraught is, in truth, distinct from the footsteps of others:",22
"(At) one step, (he moves) like the rook (straight) from top to bottom (of the chessboard); (at) one step he goes crossways, like the bishop; Now lifting his crest like a wave; now going on his belly like a fish; Now writing (a description of) his state on some dust, like a geomancer who takes an omen by drawing lines (on earth or sand). At last he (Moses) overtook and beheld him; the giver of glad news said, “Permission has come (from God). Do not seek any rules or method (of worship); say whatsoever your distressful heart desires.",22
"Your blasphemy is (the true) religion, and your religion is the light of the spirit: you are saved, and through you a (whole) world is in salvation. O you who are made secure by God doeth whatso He willeth, go, loose your tongue without regard (for what you say).” He said, “O Moses, I have passed beyond that: I am now bathed in (my) heart's blood. I have passed beyond the Lote-tree of the farthest bourn, I have gone a hundred thousand years' journey on the other side. Thou didst ply the lash, and my horse shied, made a bound, and passed beyond the sky.",22
"May the Divine Nature be intimate with my human nature— blessings be on thy hand and on thine arm! Now my state is beyond telling: this which I am telling is not my (real) state.” You behold the image which is in a mirror: it is your (own) image, it is not the image of the mirror. The breath which the flute-player puts into the flute—does it belong to the flute? No, it belongs to the man (the flute-player). Take good heed! Whether you speak praise (of God) or thanksgiving, know that it is even as the unseemly (words) of that shepherd.",22
"Though your praise is better in comparison with that, yet in relation to God it too is maimed (feeble). How often will you say, when the lid has been raised, “This was not what they were thinking (it was)!” This acceptance (by God) of your praise is from (His) mercy: it is an indulgence (which He grants), like (the indulgence granted in the case of) the prayers of a woman suffering from menorrhagia. Her prayers are stained with blood; your praise is stained with assimilation and qualification. Blood is foul, and (yet) it goes (is washed away) by a (little) water; but the inward part (the inner man) hath impurities",22
"Which fail not (are not removed) from the interior (the heart) of the man of works except by the water of the grace of the Maker. Would that in your bowing low in prayer you would turn your face (to attentive consideration) and apprehend the meaning of “Glory to my Lord!” Saying, “Oh, my prostration (in prayer), like my existence, is unworthy (of Thee): do Thou give good in return for evil!” This earth has the mark of God's clemency, in that it got filth and gave flowers as the produce; In that it covers our pollutions, (and that) buds grow up from it in exchange. ",22
"Therefore, when the infidel saw that in giving and lavishing he was meaner and unwealthier than the earth, (That) flowers and fruit did not grow from his being, (and that) he sought (and achieved) nothing but the corruption of all purities, He said, “I have gone backwards in (my) course. Alas! would that I had (still) been earth! Would that I had not chosen to travel away from earthiness, (and that) like a clod of earth I had gathered some grain! When I travelled, the Way tried me: what was the present I brought (home) from this travelling?”",22
"’Tis from all that propensity of his towards earth that he sees before him no profit in the journey. His turning his face back is that greed and cupidity (of his); his turning his face to the Way is sincerity and supplication. Every herb that has a propensity for (moving) upwards is in (the state of) increase and life and growth; When it has turned its head towards the earth, (it is) in (the state of) decrease and dryness and failure and disappointment. When the propensity of your spirit is upwards, (you are) in (the state of) increase, and that (lofty) place is the place to which you will return;",22
"But if you are upside down, (with) your head towards the earth, (then) you are one that sinks: God loves not them that sink. How Moses, on whom be peace, asked the high God (to explain) the secret of the predominance of the unjust. Moses said, “O Bounteous Disposer, O Thou whom to commemorate for one moment is (worth) a long life, I have seen the crooked, misshapen image in (the mould of) water and clay, and like the angels, my heart has raised an objection, As to what is the purpose of making an image and casting therein the seed of corruption. To kindle the fire of iniquity and corruption; to burn the mosque and those who bend low in prayer;",22
"To set boiling the source of bloody tears for the sake of (receiving) humble entreaties (from the suffering and oppressed)— I know for certain that it is the essence of wisdom (on Thy part), but my aim is (to know this by) actual seeing and vision. That certainty (of mine) says to me, ‘keep silence’; the craving for vision says to me, ‘Make a stir (and outcry).’ Thou hast shown Thy secret to the angels, (namely) that such honey as this is worth the sting. Thou hast displayed the Light of Adam manifestly to the angels, (so that all) the difficulties were explained.",22
"Thy Resurrection declares what is the secret of death: the fruits declare what is the secret of the leaves.” The secret of blood and seed is the excellence of Man; after all, inferiority is antecedent to every superiority. The ignorant (child) first washes the tablet, then he writes the letters upon it. (So) He (God) turns the heart into blood and abject tears, then He writes the (spiritual) mysteries upon it. At the time of washing the tablet (of the heart) one must recognise that it will be made into a book (of mysteries).",22
"When they lay the foundation of a house (to rebuild it), they dig up the first foundation. (Also), people first fetch up clay from the depths of the earth in order that at last you may draw up flowing water. Children weep piteously at cupping, for they know not the secret of the matter; (But) a man, in sooth, gives the cupper gold and fondles the blood-drinking lancet. The porter runs to the heavy load: he snatches the load from others.",22
"Behold the struggle of the porters for the load! Such is the endeavour of him that sees (the truth of) things, Inasmuch as burdens are the foundation of ease, and bitter things, too, are the forerunners of enjoyment. Paradise is compassed about with the things we dislike (to do); the fires (of Hell) are compassed about with our lusts. The seed (source) of the substance of your fire (of torment) is the fresh bough (of lust); (but) he that is burned by the fire (of renunciation) is the comrade of Kawthar. Whosoever is the comrade of affliction in prison—that is the retribution for a mouthful (of unlawful food) and a lust.",22
"Whosoever is the comrade of a high fortune in a palace— that is the reward for some battle-field and sore trial. Whomsoever you have seen unrivalled in (his store of) gold and silver—know that he has been patient in earning. When the (spiritual) eye has become piercing, he (the owner) sees without causes. You who are in (the bondage of) sense- perception, pay you heed to causes! He whose spirit is beyond (the world of) natural properties— to him belongs the position of power to rive (the chain of) causes. The (spiritual) eye regards the fountain of the miracles of the prophets as (being) without cause, not as (arising) from water and herbage.",22
"These causes are (linked together) like the physician and the sick: these causes are like the lamp and the wick. Twist a new wick for your night-lamp, (but) know that the lamp of the sun transcends these things. Go you and make plaster for the roof of your house, (but) know that the roof of the sky is undefiled by plaster. Alas that, after our Sweetheart had burned (utterly destroyed) our pain, the night-time of being alone (with Him) passed away and became day! Except at night there is no unveiling of the moon: except through heartache do not seek your heart's desire.",22
"Forsaking Jesus, you have fostered the ass: of necessity, like the ass, you are outside of the curtain. Knowledge and gnosis are the fortune of Jesus; they are not the fortune of the ass, O you asinine one! You listen to the moaning of the ass, and pity comes over you; then you know not (that) the ass commands you to be asinine. Have pity on Jesus and have no pity on the ass: do not make the (carnal) nature lord over your intellect. Let the (carnal) nature weep sore and bitterly: do you take from it and pay the debt of the (rational) soul.",22
"For years you have been the ass's slave. It is enough, for the ass's slave is behind (even) the ass. The thing meant by (the Prophet's words) “put them (the women) behind” is your fleshly soul; for it must be last, and your intellect (must be) first. This base intellect has become of the same temperament as the ass: its (only) thought is how it shall get hold of fodder. The ass of Jesus took (to itself) the temperament of the (rational) spirit: it took its abode in the place of the intelligent, Because (in Jesus) intellect was ruling, and the ass (was) weak —the ass is made lean by a strong rider—",22
"While from the weakness of your intellect, O you who have (no more than) the value of an ass, this worn-out ass has become a dragon. If through Jesus (the spiritual guide) you have become heart-sick, (yet) health too comes from him: do not leave him. How art thou as to affliction, O thou Jesus who hast the (healing) breath of Jesus? For there never was in the world a treasurewithout a snake. How art thou, O Jesus, at the sight of the Jews? How art thou, O Joseph, in respect of the envious plotter? Night and day for the sake of this foolish people thou, like night and day, art a replenisher of life.",22
"Alas for those bilious ones who are without excellence! What excellence is born from bile? Headache. Do thou the same thing that the sun of the east does with (our) hypocrisy and craft and thieving and dissimulation. Thou art honey, we are vinegar in (the affairs of) this world and in religion; the (means of) removing this bile is oxymel. We folk who suffer from colic have added more and more vinegar; do thou add more and more honey, withhold not thy bounty. This was meet in us; such (acts naturally) issued from us: what is increased by sand in the eye? Blindness.",22
"(But) ’tis meet in thee, O precious collyrium, that every nothing should gain from thee something. Thy heart is roasted by the fire of these unrighteous men, (yet) all thy appeal (to God) has been, “Guide my people!” Thou art a mine of aloes-wood: if they set thee afire, they will fill this world with otto of roses and sweet basil. Thou art not that aloes-wood that is minished by the fire: thou art not that spirit that is made captive by grief. Aloes-wood burns, (but) the mine of aloes-wood is far from burning: how should the wind (of evil words) assail the source of (spiritual) light?",22
"Oh, ’tis from thee the heavens have (their) purity; oh, thy unkindness is better than kindness, Because if an unkindness come from the wise it is better than the kindness of the ignorant. The Prophet said, “Enmity (proceeding) from wisdom is better than the love that comes from a fool.” How an Amír harassed a sleeping man into whose mouth a snake had gone. A wise man was riding along (at the moment when) a snake was going into the mouth of a man asleep. The rider saw that, and was hurrying to scare away the snake, (but) he got no chance (of doing so).",22
"Since he had an abundant supply of intelligence, he struck the sleeper several powerful blows with a mace. The strokes of the hard mace drove him in flight from him (the rider) to beneath a tree. There were many rotten apples which had dropped (from the tree): he said, “Eat of these, O you in the grip of pain!” He gave the man so many apples to eat that they were falling out of his mouth again. He was crying, “O Amír, pray, why have you set on me? What have I done to you?",22
"If you have an inveterate and mortal feud with me, strike with your sword and shed my blood at once. Ill-omened (was) the hour I came into your sight: oh, happy he that never saw your face! Without guilt, without sin, without (having done) anything great or small—(even) the heretics hold not such oppression allowable. Blood gushes from my mouth together with (my) words. O God, I beseech Thee, give him the retribution (which he deserves)!” Every instant he was uttering a new curse, (while) he (the rider) kept beating him and saying, “Run in this plain.”",22
"Blows of the mace, and the rider (swift) as the wind! He (therefore) went on running and (now and) again falling on his face. He was full-fed and sleepy and fatigued: his feet and face became (covered with) a hundred thousand wounds. Till nightfall he (the rider) drove (him) to and fro, until vomiting caused by bile overtook him. All the things he had eaten, bad or good, came up from him: the snake shot forth from him along with what he had eaten. When he saw the snake outside of him, he fell on his knees before that beneficent man.",22
"As soon as he saw the horror of that black, ugly, big snake, those griefs departed from him. “Truly,” said he, “you are the Gabriel of (Divine) mercy, or you are God, for you are the lord of bounty. Oh, blest (is) the hour that you saw me: I was dead, you have given me new life. You (were) seeking me like mothers (in search of their children); I (was) fleeing from you like asses. The ass flees from his master because of asininity; his owner (runs) after (him) because of good-nature.",22
"He seeks him, not on account of profit or loss, but in order that a wolf or (other) wild beast may not tear him. Oh, happy he that espies your face or suddenly lights upon your abode. O you whom the pure spirit hath praised, how many foolish and idle words have I spoken to you! O lord and emperor and amír, I spoke not, my folly spoke: do not punish that (offence). If I had known a tittle of this matter, how could I have spoken foolish words?",22
"I should have spoken much praise of you, O man of good qualities, if you had given me a single hint as to the (actual) case; But you, keeping silence, showed perturbation and silently continued to beat me on the head. My head became dizzy, the wits flew out of my head— especially as this head has (but) little brain. Pardon, O man of goodly countenance and goodly behaviour: let pass that which I said in frenzy.” He answered, “If I had uttered a hint of it, your gall would instantly have turned to water.",22
"Had I told you the qualities of the snake, terror would have made you give up the ghost.” Mustafá (Mohammed) said, ‘If I should tell aright the description of the enemy which is in your souls, The gall-bladders even of courageous men would burst: he (such a one) would neither go his way nor care for any work. Neither would there remain to his heart endurance in supplication, nor to his body strength for fasting and (ritual) prayer. He would become (good for) nothing as a mouse before a cat; he would be distraught as a lamb before a wolf.",22
"No power to plan or move would remain in him: therefore I tend you without speaking. I am mute, like Bú Bakr-i Rabábí; I handle the iron, like David, So that by my hand the (seemingly) impossible is brought to pass, and wings are restored to the bird whose plumes were torn away. Since there is (the text) the hand of God is above their hands, the One (God) has declared our hand to be His hand. Therefore mine is surely a long hand that has passed beyond the Seventh Heaven.",22
"My hand showed (its) cunning upon the sky: O teacher of the Qur’án, recite the moon hath been cleft asunder.’ This characteristic, moreover, is on account of the weakness of (men's) understandings: how is it possible to explain the (Divine) omnipotence to the weak? You will surely know when you lift your head from (this sensuous) sleep. ’Tis the end (of my discourse), and God knows bestwhat is right. “(If I had told you about the snake), you would not have been able to eat, nor would you have been capable of vomiting or cared (to do so). I heard (your) abuse and went on with my work; I kept repeating under my lip (breath), ‘O Lord, make (it) easy!’",22
"I had not permission to speak of the cause, and I had not power to abandon you. From the grief in my heart I was saying continually, ‘Guide my people; verily, they know not’.” The man that had been delivered from woe was falling on his knees and saying, “O (thou who art) my bliss, O my fortune and treasure, Thou wilt get rewards from God, O noble one; this weakling has not the power to thank thee. God will say thanks to thee, O leader; I have not the lips and the chin and the voice for that.”",22
"Of this fashion is the enmity of the wise: their poison is gladness to the soul. The friendship of the fool is woe and perdition: hear this tale as a parable. On putting trust in the fawningness and good faith of the bear. A dragon was pulling a bear (into its jaws); a valiant man went and succoured it. The valiant (holy) men are a help in the world when the wail of the oppressed reaches (them). From every quarter they hear the cry of the oppressed and run in that direction, like the mercy of God.",23
"Those buttresses for the breaches of the world, those physicians for hidden maladies, Are pure love and justice and mercy; even as God, they are flawless (incorruptible) and unbribed. (If you ask one of them), “Why dost thou give him this aid all at once?” he says, “On account of his grief and helplessness.” Lovingkindness is fallen a prey to the valiant (holy) man, (for) medicine seeks naught in the world but the pain (which it should cure). Wherever a pain is, the remedy goes there: wherever a lowland is, the water runs there.",23
"If thou want the water of mercy, go, become lowly, and then drink the wine of mercy and become drunken. Mercy upon mercy comes (and rises like a flood) up to the head; do not thou come down to (and dwell upon) a single mercy, O son! Bring the sky under thy feet, O brave one! Hear from above the firmament the noise of the (celestial) music! Put out of thine ear the cotton of evil suggestion, that the cries from heaven may come into thine ear. Purge thy two eyes from the hair of defect, that thou mayst behold the garden and cypress-plot of the world unseen.",23
"Eject the phlegm from thy brain and nose, that the wind of God may come into the centres of thy (spiritual) sense of smell. Do not leave (in thyself) any trace of fever and bile, that thou mayst get from the world the taste of sugar. Remedium virilitatis adhibe neu virilitate carens cucurreris, that a hundred kinds of fair ones may come forth. Tear the fetter, which is the body, from the foot of thy soul, so that it may race round the arena. Take off the shackle of avarice from thy hands and neck: seize (and enjoy) a new fortune in the old heaven.",23
"And if thou art unable (to do that), fly to the Ka‘ba of (Divine) grace: lay thy helplessness before the Helper. Lamentation and weeping are a mighty stock-in-trade (resource); the Universal Mercy is the mightiest nurse (to comfort and cherish). The nurse and mother seeks a pretext (for giving relief): (she waits to see) when her child will begin to weep. He (God) created the child, (namely) your wants, in order that it might moan and that milk might (then) be produced for it. He said, “Call ye upon God!” Refrain not thou from lamentation, in order that the milk of His loving kindnesses may flow.",23
"The howling of the wind and the pouring forth of (rain like) milk from the cloud are for care of us: (have) patience one moment! Hast not thou heard (the text) “in the sky is your daily bread”? Wherefore hast thou stuck to this low place? Deem thy fear and despair to be the voice of the ghoul drawing thine ear (down) to the abyss of degradation. Every call that draws thee upward—know that that call has come from on high. Every call that excites cupidity in thee—know that it is the howl of the wolf which tears men (to pieces).",23
"This (afore-mentioned) height is not (high) in respect of position; these “heights” are towards (refer to) mind and spirit. Every cause is higher than the effect: the stone and iron (from which fire is struck) are superior to the sparks. Such and such a person is (really) seated above that one who lifts up his head so haughtily, though in appearance he is seated beside him. The superiority of that (person's) place is in respect of (his spiritual) nobility; the place (that is) far from the (spiritual) seat of honour is held in slight regard. Forasmuch as the stone and iron are prior in action, the superiority of these twain is proper;",23
